SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1963441,100615,Consumer loans,3735.09,82818.0,82818.0,0.0,82818.0,TUESDAY,9,Y,1,0.0,,,XAP,Approved,-1501,Cash through the bank,XAP,Children,Repeater,Audio/Video,POS,XNA,Country-wide,3268,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1469.0,-779.0,-1139.0,-1131.0,0.0
1252218,100026,Consumer loans,23608.485,132345.0,132345.0,0.0,132345.0,FRIDAY,12,Y,1,0.0,,,XAP,Approved,-1427,Cash through the bank,XAP,"Spouse, partner",New,Computers,POS,XNA,Country-wide,200,Consumer electronics,6.0,low_normal,POS household without interest,365243.0,-1396.0,-1246.0,-1246.0,-1243.0,0.0
1627035,100193,Cash loans,,0.0,0.0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-412,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1459364,100737,Cash loans,22425.975,225000.0,239850.0,,225000.0,MONDAY,10,Y,1,,,,XNA,Approved,-340,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-310.0,20.0,365243.0,365243.0,1.0
2345103,100408,Consumer loans,3742.695,37062.0,36877.5,3708.0,37062.0,WEDNESDAY,18,Y,1,0.0995022628995352,,,XAP,Approved,-646,Cash through the bank,XAP,,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,15,Connectivity,12.0,middle,POS mobile with interest,365243.0,-612.0,-282.0,-522.0,-509.0,0.0
2473329,100493,Cash loans,,0.0,0.0,,,SATURDAY,16,Y,1,,,,XNA,Canceled,-124,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1766529,101152,Cash loans,9476.01,90000.0,95940.0,,90000.0,FRIDAY,11,Y,1,,,,XNA,Approved,-980,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-950.0,-620.0,-770.0,-761.0,1.0
1360418,101049,Consumer loans,3981.645,33273.0,38542.5,0.0,33273.0,SUNDAY,10,Y,1,0.0,,,XAP,Approved,-11,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,100,Consumer electronics,12.0,middle,POS household with interest,365243.0,365243.0,349.0,365243.0,365243.0,1.0
1912900,101054,Cash loans,13300.245,229500.0,254340.0,,229500.0,WEDNESDAY,10,Y,1,,,,XNA,Approved,-168,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-138.0,552.0,365243.0,365243.0,1.0
1984756,101046,Consumer loans,5497.2,35955.0,26955.0,9000.0,35955.0,TUESDAY,15,Y,1,0.2726134941404028,,,XAP,Approved,-689,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,6.0,high,POS mobile with interest,365243.0,-654.0,-504.0,-504.0,-502.0,0.0
1174990,100609,Cash loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XNA,Canceled,-345,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2021036,100609,Cash loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XNA,Canceled,-345,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1239912,100522,Consumer loans,2597.94,25740.0,25740.0,0.0,25740.0,SATURDAY,10,Y,1,0.0,0.1969001473421738,0.8673361522198731,XAP,Approved,-150,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,48,Connectivity,12.0,middle,POS mobile with interest,365243.0,-100.0,230.0,365243.0,365243.0,0.0
2577345,100431,Cash loans,,0.0,0.0,,,THURSDAY,17,Y,1,,,,XNA,Canceled,-232,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2766534,100350,Cash loans,23153.985,450000.0,512370.0,,450000.0,TUESDAY,13,Y,1,,,,XNA,Refused,-538,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
1717176,100451,Cash loans,20649.375,225000.0,247275.0,,225000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-451,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,365243.0,-421.0,89.0,365243.0,365243.0,1.0
1303247,100188,Revolving loans,,0.0,0.0,,,SATURDAY,5,Y,1,,,,XAP,Canceled,-314,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2531618,100027,Cash loans,22556.475,225000.0,239850.0,,225000.0,SATURDAY,14,Y,1,,,,XNA,Refused,-181,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
1542485,100413,Consumer loans,8654.265,46800.0,46800.0,0.0,46800.0,FRIDAY,14,Y,1,0.0,,,XAP,Approved,-344,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Stone,35,Consumer electronics,6.0,middle,POS household with interest,365243.0,-303.0,-153.0,-153.0,-146.0,0.0
2010897,100347,Cash loans,18821.52,180000.0,191880.0,,180000.0,THURSDAY,6,Y,1,,,,XNA,Approved,-1164,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-1134.0,-804.0,-804.0,-797.0,1.0
2320731,101078,Consumer loans,4207.68,26487.0,33529.5,0.0,26487.0,MONDAY,16,Y,1,0.0,,,XAP,Approved,-1876,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,71,Connectivity,12.0,high,POS mobile with interest,365243.0,-1845.0,-1515.0,-1635.0,-1632.0,0.0
2562193,100077,Revolving loans,2250.0,45000.0,45000.0,,45000.0,WEDNESDAY,15,Y,1,,,,XAP,Approved,-217,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
1629558,100062,Cash loans,,0.0,0.0,,,WEDNESDAY,13,Y,1,,,,XNA,Refused,-295,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2079853,100324,Cash loans,15654.645,234000.0,293818.5,,234000.0,TUESDAY,16,Y,1,,,,XNA,Approved,-338,Cash through the bank,XAP,Other_A,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-308.0,382.0,365243.0,365243.0,1.0
1760287,100741,Revolving loans,,0.0,0.0,,,WEDNESDAY,13,Y,1,,,,XAP,Canceled,-64,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1713325,100707,Cash loans,,0.0,0.0,,,SATURDAY,10,Y,1,,,,XNA,Canceled,-213,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1915179,100297,Consumer loans,21271.185,111195.0,117067.5,0.0,111195.0,FRIDAY,10,Y,1,0.0,,,XAP,Approved,-1002,XNA,XAP,Unaccompanied,Refreshed,Auto Accessories,POS,XNA,Stone,150,Industry,6.0,middle,POS other with interest,365243.0,-962.0,-812.0,-812.0,-803.0,0.0
1374631,101059,Revolving loans,9000.0,0.0,180000.0,,,WEDNESDAY,9,Y,1,,,,XAP,Approved,-2855,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,28,Connectivity,0.0,XNA,Card Street,-2854.0,-2799.0,365243.0,365243.0,365243.0,0.0
2505229,100746,Consumer loans,10516.365,146265.615,146263.5,2.115,146265.615,SUNDAY,20,Y,1,1.574824864153665e-05,,,XAP,Approved,-2478,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,2914,Consumer electronics,24.0,high,POS household with interest,365243.0,-2447.0,-1757.0,-1757.0,-1750.0,0.0
2537354,100680,Revolving loans,6750.0,135000.0,135000.0,,135000.0,SUNDAY,13,Y,1,,,,XAP,Approved,-76,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
2657299,100871,Consumer loans,6731.055,33075.0,35694.0,0.0,33075.0,TUESDAY,14,Y,1,0.0,,,XAP,Approved,-253,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,200,Consumer electronics,6.0,middle,POS household with interest,365243.0,-223.0,-73.0,-73.0,-66.0,1.0
2094966,100880,Revolving loans,3375.0,0.0,67500.0,,,SUNDAY,11,Y,1,,,,XAP,Approved,-2872,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card Street,-2849.0,-2812.0,365243.0,-1747.0,-216.0,0.0
2465816,100708,Consumer loans,9434.07,87165.0,84915.0,8721.0,87165.0,THURSDAY,14,Y,1,0.1014349376114081,,,XAP,Approved,-2423,Cash through the bank,XAP,Other_A,New,Consumer Electronics,POS,XNA,Country-wide,1552,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2392.0,-2122.0,-2122.0,-2119.0,1.0
1031746,100473,Consumer loans,3329.775,81360.0,72544.5,16272.0,81360.0,FRIDAY,13,Y,1,0.1995314752633493,,,XAP,Approved,-1139,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1552,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1108.0,-418.0,-838.0,-834.0,0.0
1307742,101112,Consumer loans,26508.825,311850.0,280665.0,31185.0,311850.0,SATURDAY,13,Y,1,0.1089090909090909,,,XAP,Approved,-420,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,80,Furniture,12.0,low_normal,POS industry with interest,,,,,,
1223122,100243,Cash loans,28614.735,337500.0,422982.0,,337500.0,TUESDAY,8,Y,1,,,,Repairs,Approved,-460,XNA,XAP,,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),4,XNA,36.0,high,Cash Street: high,365243.0,-430.0,620.0,-70.0,-63.0,1.0
1350148,100632,Cash loans,,0.0,0.0,,,WEDNESDAY,16,Y,1,,,,XNA,Canceled,-366,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,100,XNA,,XNA,Cash,,,,,,
2399273,100893,Consumer loans,10967.22,111649.5,58585.5,55827.0,111649.5,THURSDAY,18,Y,1,0.5314163940287833,,,XAP,Approved,-1288,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Regional / Local,90,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1232.0,-1082.0,-1112.0,-1103.0,0.0
2631339,100425,Consumer loans,6913.98,55300.5,68809.5,0.0,55300.5,SUNDAY,10,Y,1,0.0,,,XAP,Approved,-944,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,1136,Consumer electronics,12.0,middle,POS household with interest,365243.0,-913.0,-583.0,-583.0,-580.0,0.0
1791558,100728,Cash loans,28506.735,247500.0,292617.0,,247500.0,WEDNESDAY,17,Y,1,,,,XNA,Refused,-1011,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
2210339,100863,Consumer loans,5045.535,41256.0,42471.0,2610.0,41256.0,WEDNESDAY,12,Y,1,0.0630537759305976,,,XAP,Approved,-1919,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,high,POS mobile with interest,365243.0,-1888.0,-1558.0,-1558.0,-1551.0,0.0
1791001,100728,Revolving loans,11250.0,225000.0,225000.0,,225000.0,SATURDAY,15,Y,1,,,,XAP,Approved,-532,XNA,XAP,,Refreshed,XNA,Cards,walk-in,Country-wide,2001,Consumer electronics,0.0,XNA,Card Street,-532.0,-490.0,365243.0,365243.0,365243.0,0.0
2659066,100691,Cash loans,16227.54,180000.0,203760.0,,180000.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-1244,Cash through the bank,XAP,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,365243.0,-1214.0,-524.0,-944.0,-939.0,1.0
2493293,100095,Consumer loans,,52911.0,52911.0,0.0,52911.0,SATURDAY,12,Y,1,0.0,,,XAP,Refused,-600,Cash through the bank,HC,,New,Photo / Cinema Equipment,XNA,XNA,Country-wide,35,Connectivity,,XNA,POS mobile with interest,,,,,,
1662013,100457,Consumer loans,,37755.0,37755.0,0.0,37755.0,THURSDAY,10,Y,1,0.0,,,XAP,Refused,-501,Cash through the bank,LIMIT,,Repeater,Mobile,XNA,XNA,Country-wide,120,Connectivity,,XNA,POS mobile with interest,,,,,,
1276909,100661,Consumer loans,10869.975,128236.5,113418.0,25650.0,128236.5,MONDAY,13,Y,1,0.2008742616430941,,,XAP,Approved,-579,Cash through the bank,XAP,,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,2535,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-548.0,-218.0,-218.0,-216.0,0.0
2452156,100153,Cash loans,,0.0,0.0,,,FRIDAY,8,Y,1,,,,XNA,Canceled,-211,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2572171,100815,Revolving loans,10125.0,202500.0,202500.0,,202500.0,TUESDAY,10,Y,1,,,,XAP,Approved,-170,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,x-sell,AP+ (Cash loan),100,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2243829,100012,Consumer loans,3012.075,18720.0,23697.0,0.0,18720.0,THURSDAY,9,Y,1,0.0,,,XAP,Approved,-1673,XNA,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,42,Connectivity,12.0,high,POS mobile with interest,365243.0,-1641.0,-1311.0,-1401.0,-1397.0,0.0
2491009,100991,Consumer loans,1970.28,35482.5,17482.5,18000.0,35482.5,WEDNESDAY,8,Y,1,0.5524874618089582,,,XAP,Approved,-1884,XNA,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Stone,40,Connectivity,12.0,high,POS mobile with interest,365243.0,-1844.0,-1514.0,-1514.0,-1509.0,0.0
1602393,101044,Cash loans,28439.415,315000.0,341194.5,0.0,315000.0,TUESDAY,11,Y,1,0.0,,,XNA,Approved,-1806,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,18.0,high,Cash X-Sell: high,365243.0,-1776.0,-1266.0,-1296.0,-1290.0,1.0
1052614,100224,Consumer loans,8035.11,61150.5,69223.5,0.0,61150.5,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-51,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,240,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-21.0,249.0,365243.0,365243.0,1.0
1903124,100620,Consumer loans,22179.825,202689.0,220081.5,0.0,202689.0,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-642,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,2500,Consumer electronics,12.0,middle,POS household with interest,365243.0,-611.0,-281.0,-281.0,-278.0,0.0
1099922,101102,Consumer loans,4094.91,21190.5,20079.0,2119.5,21190.5,TUESDAY,18,Y,1,0.1039857729944897,,,XAP,Approved,-782,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,6.0,high,POS mobile with interest,365243.0,-697.0,-547.0,-697.0,-692.0,0.0
2801116,100637,Consumer loans,34058.61,337950.0,337950.0,0.0,337950.0,MONDAY,21,Y,1,0.0,,,XAP,Approved,-137,XNA,XAP,,Refreshed,Homewares,POS,XNA,Stone,43,Construction,12.0,middle,POS industry with interest,365243.0,-105.0,225.0,365243.0,365243.0,0.0
2278896,100948,Cash loans,,0.0,0.0,,,SUNDAY,12,Y,1,,,,XNA,Refused,-285,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2430397,100190,Cash loans,13236.255,112500.0,119925.0,0.0,112500.0,TUESDAY,10,Y,1,0.0,,,XNA,Approved,-1998,Cashless from the account of the employer,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-1968.0,-1638.0,-1638.0,-1636.0,1.0
2474593,100640,Consumer loans,11494.17,178402.5,148486.5,54000.0,178402.5,TUESDAY,19,Y,1,0.2904436053312644,,,XAP,Approved,-119,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,1200,Consumer electronics,16.0,low_normal,POS household with interest,365243.0,-89.0,361.0,365243.0,365243.0,1.0
2744133,100717,Cash loans,6535.8,45000.0,55075.5,,45000.0,THURSDAY,7,Y,1,,,,XNA,Refused,-736,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,,,,,,
1922675,100550,Consumer loans,19244.16,157495.5,171423.0,0.0,157495.5,THURSDAY,16,Y,1,0.0,,,XAP,Approved,-1791,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,1108,Consumer electronics,12.0,high,POS household with interest,365243.0,-1760.0,-1430.0,-1460.0,-1452.0,0.0
1066121,100451,Revolving loans,,0.0,0.0,,,SUNDAY,11,Y,1,,,,XAP,Canceled,-307,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1144340,100206,Cash loans,35613.0,1350000.0,1350000.0,,1350000.0,THURSDAY,13,Y,1,,,,XNA,Refused,-1296,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_action,Cash Street: low,,,,,,
2210163,100258,Consumer loans,16893.585,166689.0,180990.0,0.0,166689.0,TUESDAY,16,Y,1,0.0,,,XAP,Approved,-364,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,2390,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-333.0,-3.0,-33.0,-30.0,0.0
2450042,100705,Revolving loans,11250.0,225000.0,225000.0,,225000.0,FRIDAY,8,Y,1,,,,XAP,Approved,-477,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-474.0,-432.0,365243.0,365243.0,365243.0,0.0
2828801,100369,Cash loans,,0.0,0.0,,,TUESDAY,17,Y,1,,,,XNA,Canceled,-56,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1378354,100642,Cash loans,15701.175,360000.0,443160.0,,360000.0,TUESDAY,10,Y,1,,,,XNA,Approved,-945,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,middle,Cash X-Sell: middle,365243.0,-915.0,855.0,365243.0,365243.0,1.0
1146939,100675,Cash loans,36569.7,1210500.0,1386265.5,,1210500.0,TUESDAY,4,Y,1,,,,XNA,Approved,-238,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),6,XNA,60.0,low_action,Cash X-Sell: low,,,,,,
2048021,100059,Consumer loans,9917.01,49593.825,44631.0,4962.825,49593.825,MONDAY,15,Y,1,0.1089846889387759,,,XAP,Refused,-2808,Cash through the bank,VERIF,Family,New,XNA,POS,XNA,Country-wide,3500,Consumer electronics,5.0,middle,POS household without interest,,,,,,
2206307,101072,Cash loans,19503.18,90000.0,103797.0,,90000.0,WEDNESDAY,14,Y,1,,,,XNA,Approved,-695,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-665.0,-515.0,-515.0,-509.0,1.0
2464315,100640,Consumer loans,3513.96,32350.5,32476.5,3235.5,32350.5,TUESDAY,11,Y,1,0.0986714167888562,,,XAP,Approved,-1729,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,1500,Consumer electronics,14.0,high,POS household with interest,365243.0,-1698.0,-1308.0,-1308.0,-1304.0,0.0
2396086,100197,Cash loans,21506.04,202500.0,226498.5,,202500.0,MONDAY,8,Y,1,,,,XNA,Approved,-714,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-684.0,-354.0,-384.0,-353.0,1.0
2449573,100035,Consumer loans,6236.82,46935.0,45724.5,4693.5,46935.0,SUNDAY,14,Y,1,0.1013853818441465,,,XAP,Approved,-1634,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,45,Connectivity,10.0,high,POS mobile with interest,365243.0,-1598.0,-1328.0,-1418.0,-1410.0,0.0
1276681,101103,Consumer loans,19312.155,98527.5,103729.5,0.0,98527.5,THURSDAY,11,Y,1,0.0,,,XAP,Approved,-551,Cash through the bank,XAP,,New,Computers,POS,XNA,Country-wide,1552,Consumer electronics,6.0,middle,POS household with interest,365243.0,-520.0,-370.0,-370.0,-366.0,0.0
2516329,100430,Cash loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-2,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2190998,100923,Consumer loans,3479.355,26770.5,26082.0,2677.5,26770.5,SATURDAY,15,Y,1,0.1013940057751667,,,XAP,Approved,-2434,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,70,Connectivity,10.0,low_normal,POS mobile with interest,365243.0,-2403.0,-2133.0,-2133.0,-2111.0,1.0
1683525,100563,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SUNDAY,8,Y,1,,,,XAP,Approved,-298,XNA,XAP,,New,XNA,Cards,walk-in,Stone,111,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1574783,100145,Cash loans,23649.795,427500.0,522301.5,,427500.0,THURSDAY,9,Y,1,,,,XNA,Approved,-1559,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-1529.0,-119.0,-1349.0,-1345.0,1.0
2832254,100314,Consumer loans,16752.6,129105.0,130675.5,9000.0,129105.0,FRIDAY,13,Y,1,0.0701756441309906,,,XAP,Approved,-1076,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,149,Consumer electronics,10.0,high,POS household with interest,365243.0,-1045.0,-775.0,-775.0,-758.0,0.0
1941143,100508,Consumer loans,10841.085,116928.0,116928.0,0.0,116928.0,THURSDAY,14,Y,1,0.0,,,XAP,Approved,-1035,Cash through the bank,XAP,Unaccompanied,Refreshed,Furniture,POS,XNA,Country-wide,213,Furniture,12.0,low_action,POS industry without interest,365243.0,-1004.0,-674.0,-914.0,-905.0,0.0
2611811,100221,Cash loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-364,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1349662,100580,Revolving loans,22500.0,450000.0,450000.0,,450000.0,WEDNESDAY,19,Y,1,,,,XAP,Refused,-296,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1571844,100084,Consumer loans,11319.795,58590.0,55516.5,5859.0,58590.0,MONDAY,13,Y,1,0.1039662998486959,,,XAP,Refused,-1033,Cash through the bank,HC,"Spouse, partner",Repeater,Mobile,POS,XNA,Stone,10,Connectivity,6.0,high,POS mobile with interest,,,,,,
2209303,100567,Cash loans,,0.0,0.0,,,WEDNESDAY,8,Y,1,,,,XNA,Canceled,-47,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1826702,100959,Cash loans,,0.0,0.0,,,WEDNESDAY,12,Y,1,,,,XNA,Canceled,-257,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1642618,100071,Cash loans,60289.425,594000.0,617521.5,,594000.0,FRIDAY,9,Y,1,,,,XNA,Approved,-1053,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-1023.0,-693.0,-693.0,-686.0,1.0
1185833,100718,Consumer loans,6188.13,37255.5,37255.5,0.0,37255.5,MONDAY,11,Y,1,0.0,,,XAP,Approved,-311,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,25,Connectivity,8.0,high,POS mobile with interest,365243.0,-276.0,-66.0,-126.0,-123.0,0.0
1520069,100240,Consumer loans,5589.72,29025.0,27414.0,2902.5,29025.0,FRIDAY,6,Y,1,0.1042695022062693,,,XAP,Approved,-2032,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,26,Connectivity,6.0,high,POS mobile with interest,365243.0,-1995.0,-1845.0,-1845.0,-1841.0,0.0
1396203,100935,Consumer loans,12378.51,70758.0,66838.5,7074.0,70758.0,WEDNESDAY,15,Y,1,0.1042344541303444,,,XAP,Approved,-2828,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,664,Consumer electronics,6.0,middle,POS household without interest,365243.0,-2791.0,-2641.0,-2641.0,-2635.0,1.0
1783835,100662,Cash loans,22412.565,535500.0,620325.0,,535500.0,MONDAY,12,Y,1,,,,XNA,Approved,-176,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-146.0,1264.0,365243.0,365243.0,1.0
1433174,100307,Cash loans,,0.0,0.0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-144,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
